,Order No,User Id,Vehicle Type,Platform Type,Personal or Business,Placement - Day of Month,Placement - Weekday (Mo = 1),Placement - Time,Confirmation - Time,Arrival at Pickup - Time,Pickup - Time,Distance (KM),Temperature,Pickup Lat,Pickup Long,Destination Lat,Destination Long,Rider Id,Time from Pickup to Arrival,Fulfillment - Weekday (Su = 0),Fulfillment - Day of Month
7600,Order_No_28149,User_Id_265,Bike,3,Business,10,5,667,11:09:25 AM,11:19:01 AM,11:34:17 AM,8,22.28838662758908,-1.2731645,36.7900343,-1.300921,36.828195,Rider_Id_298,1053,5,10
7601,Order_No_1149,User_Id_868,Bike,3,Business,29,1,616,10:16:51 AM,10:17:58 AM,10:29:41 AM,6,21.672085642313043,-1.307143,36.825009,-1.265715,36.823815,Rider_Id_155,1234,1,29
7602,Order_No_15481,User_Id_136,Bike,3,Business,17,3,664,11:05:40 AM,11:09:40 AM,11:12:34 AM,6,22.185039075049296,-1.3254522,36.7216584,-1.3287648,36.7445732,Rider_Id_327,742,3,17
7603,Order_No_11031,User_Id_3040,Bike,1,Personal,20,4,861,2:21:35 PM,2:33:30 PM,2:43:43 PM,9,27.9,-1.2248308,36.8012573,-1.2647535,36.8156064,Rider_Id_770,2279,4,20
7604,Order_No_23374,User_Id_3264,Bike,3,Business,24,3,545,9:07:20 AM,9:26:51 AM,9:29:04 AM,7,21.05132859510893,-1.2551895,36.7822034,-1.2889914,36.8209443,Rider_Id_953,994,3,24
7605,Order_No_9502,User_Id_2804,Bike,3,Business,30,2,917,3:23:24 PM,3:26:37 PM,3:58:31 PM,3,24.627811287645144,-1.2571472,36.7950633,-1.2657469,36.8028228,Rider_Id_206,139,2,30
7606,Order_No_5865,User_Id_1245,Bike,3,Business,6,4,525,9:06:45 AM,9:17:17 AM,9:32:38 AM,19,18.6,-1.300921,36.828195,-1.3198615,36.7110323,Rider_Id_90,1578,4,6
7607,Order_No_17831,User_Id_3647,Bike,3,Business,7,4,1020,5:01:28 PM,5:11:47 PM,5:25:57 PM,4,25.7,-1.272639,36.794723,-1.2765492,36.7669809,Rider_Id_295,2,4,7
7608,Order_No_3313,User_Id_1715,Bike,3,Business,29,2,889,2:52:20 PM,3:15:21 PM,3:17:11 PM,3,23.6,-1.253966,36.7987692,-1.2654447,36.7978671,Rider_Id_749,1716,2,29
7609,Order_No_27057,User_Id_2200,Bike,3,Business,12,2,851,2:11:56 PM,2:13:21 PM,2:23:23 PM,4,23.9381019032192,-1.290894,36.822971,-1.2668734,36.8054026,Rider_Id_156,873,2,12
7610,Order_No_7172,User_Id_393,Bike,3,Business,14,5,600,10:00:50 AM,10:03:59 AM,10:39:43 AM,14,21.8,-1.3228003,36.8306435,-1.2991441,36.7528804,Rider_Id_863,3,5,14
7611,Order_No_12379,User_Id_2622,Bike,2,Personal,2,3,638,10:45:48 AM,11:04:07 AM,11:09:49 AM,6,21.8,-1.292206,36.800284,-1.300921,36.828195,Rider_Id_479,1543,3,2
7612,Order_No_26660,User_Id_3201,Bike,3,Business,18,2,945,3:46:17 PM,3:52:12 PM,3:54:40 PM,3,25.4,-1.2584143,36.8048002,-1.2551895,36.7822034,Rider_Id_647,3,2,18
7613,Order_No_15699,User_Id_895,Bike,1,Personal,10,2,642,10:42:51 AM,10:55:21 AM,11:05:06 AM,17,20.1,-1.2917729,36.8097997,-1.2022306,36.7893305,Rider_Id_103,1703,2,10
7614,Order_No_14786,User_Id_3009,Bike,1,Personal,30,1,707,11:48:15 AM,12:02:31 PM,12:41:34 PM,8,22.4,-1.3034413,36.7770106,-1.2576952,36.7969797,Rider_Id_465,718,1,30
7615,Order_No_20144,User_Id_1899,Bike,3,Business,5,3,737,12:18:13 PM,12:20:30 PM,1:02:07 PM,13,22.4,-1.293515,36.897607,-1.331619,36.847976,Rider_Id_900,1089,3,5
7616,Order_No_6660,User_Id_3496,Bike,3,Business,6,3,957,3:58:02 PM,3:58:45 PM,4:00:15 PM,2,22.0,-1.2903643,36.8319433,-1.300921,36.828195,Rider_Id_927,7,3,6
7617,Order_No_15300,User_Id_533,Bike,3,Business,21,1,867,2:28:25 PM,2:43:51 PM,2:57:34 PM,4,27.7,-1.3014461,36.7661381,-1.2765492,36.7669809,Rider_Id_79,781,1,21
7618,Order_No_28095,User_Id_633,Bike,3,Business,16,3,869,2:30:29 PM,2:46:02 PM,3:01:39 PM,4,26.9,-1.3077869,36.8443207,-1.3004062,36.829741,Rider_Id_188,490,3,16
7619,Order_No_23682,User_Id_3493,Bike,1,Personal,8,1,508,8:29:25 AM,8:42:31 AM,8:48:24 AM,16,19.8,-1.3278463,36.819099,-1.2623805,36.7805404,Rider_Id_328,1838,1,8
7620,Order_No_25345,User_Id_649,Bike,3,Business,24,5,588,9:49:16 AM,9:50:20 AM,10:10:04 AM,7,18.0,-1.2551895,36.7822034,-1.2854089,36.8284874,Rider_Id_438,2160,5,24
7621,Order_No_15382,User_Id_2454,Bike,3,Business,23,2,618,10:20:57 AM,10:34:17 AM,10:44:45 AM,10,17.8,-1.3270424,36.7040693,-1.2993231,36.7753372,Rider_Id_565,1396,2,23
7622,Order_No_5618,User_Id_3647,Bike,3,Business,10,4,947,4:14:35 PM,4:18:04 PM,4:23:50 PM,5,21.9,-1.272639,36.794723,-1.2737591,36.8142522,Rider_Id_100,716,4,10
7623,Order_No_24110,User_Id_2237,Bike,3,Business,11,1,940,3:40:40 PM,3:49:56 PM,4:05:31 PM,5,28.2,-1.2772389,36.7855864,-1.2574088,36.799712,Rider_Id_523,929,1,11
7624,Order_No_25907,User_Id_3213,Bike,1,Personal,15,3,738,12:18:33 PM,12:27:01 PM,12:30:31 PM,7,18.1,-1.3007534,36.7964576,-1.269656,36.767011,Rider_Id_754,1132,3,15
7625,Order_No_25247,User_Id_302,Bike,3,Business,6,4,719,12:26:40 PM,12:39:30 PM,12:41:01 PM,4,24.1,-1.2649605,36.7981777,-1.2720139,36.8241971,Rider_Id_382,1313,4,6
7626,Order_No_2507,User_Id_2700,Bike,3,Business,17,5,1016,5:09:07 PM,5:24:14 PM,5:32:38 PM,3,19.1,-1.293973,36.80169,-1.2867483,36.8196599,Rider_Id_79,860,5,17
7627,Order_No_12369,User_Id_2330,Bike,3,Business,23,4,944,3:44:47 PM,3:50:15 PM,3:54:11 PM,21,24.7,-1.3015197,36.7658456,-1.2925641,36.8976449,Rider_Id_161,3409,4,23
7628,Order_No_5153,User_Id_686,Bike,1,Personal,9,2,635,10:35:41 AM,10:38:35 AM,11:03:13 AM,21,22.0,-1.366466,36.91584,-1.2615349,36.8068294,Rider_Id_848,2600,2,9
7629,Order_No_6058,User_Id_3647,Bike,3,Business,19,1,958,3:58:40 PM,3:59:17 PM,4:04:17 PM,1,25.2,-1.272639,36.794723,-1.2741728,36.7969108,Rider_Id_647,4,1,19
7630,Order_No_15021,User_Id_3194,Bike,3,Business,13,3,938,3:39:26 PM,3:47:08 PM,3:51:55 PM,4,29.1,-1.2811503,36.8235884,-1.2885504,36.8066908,Rider_Id_341,1468,3,13
7631,Order_No_1160,User_Id_733,Bike,3,Business,30,2,664,11:10:04 AM,11:12:21 AM,11:24:07 AM,9,22.20579769134637,-1.2551895,36.7822034,-1.3031971,36.7863146,Rider_Id_686,2154,2,30
7632,Order_No_9320,User_Id_248,Bike,3,Business,14,5,705,11:49:00 AM,12:00:26 PM,12:03:03 PM,12,21.6,-1.304735,36.7846054,-1.3227037,36.8470872,Rider_Id_454,1857,5,14
7633,Order_No_4552,User_Id_3283,Bike,3,Business,25,5,822,1:45:05 PM,1:48:20 PM,2:04:50 PM,6,23.2,-1.272828,36.816608,-1.2628473,36.781805,Rider_Id_116,2849,5,25
7634,Order_No_9361,User_Id_2521,Bike,3,Business,30,6,641,10:41:31 AM,10:41:46 AM,11:11:59 AM,14,26.5,-1.3167113,36.8301563,-1.306378,36.7519845,Rider_Id_25,4284,6,30
7635,Order_No_18467,User_Id_3686,Bike,3,Business,24,4,723,12:03:45 PM,12:09:47 PM,12:15:50 PM,1,24.4,-1.2551895,36.7822034,-1.2606254,36.783056,Rider_Id_755,515,4,24
7636,Order_No_2165,User_Id_1500,Bike,3,Business,30,3,766,1:06:47 PM,1:07:08 PM,1:54:12 PM,8,28.8,-1.3004062,36.829741,-1.2636051,36.7850995,Rider_Id_111,1027,3,30
7637,Order_No_17979,User_Id_649,Bike,1,Business,12,4,647,10:47:41 AM,10:48:19 AM,11:13:53 AM,11,18.8,-1.2551895,36.7822034,-1.2964396,36.7760609,Rider_Id_103,2340,4,12
7638,Order_No_21631,User_Id_3781,Bike,3,Business,14,3,718,12:05:46 PM,12:17:24 PM,12:25:30 PM,9,24.8,-1.2308211,36.8679041,-1.26071,36.8206332,Rider_Id_761,1131,3,14
7639,Order_No_24898,User_Id_186,Bike,3,Business,3,4,656,11:48:16 AM,12:12:41 PM,12:18:19 PM,24,22.1,-1.3700383,36.9190174,-1.2579304,36.8019667,Rider_Id_761,3599,4,3
7640,Order_No_1548,User_Id_3379,Bike,3,Personal,3,5,739,12:20:12 PM,12:28:04 PM,12:55:17 PM,10,21.4,-1.2985032,36.7821448,-1.2754091,36.8529305,Rider_Id_722,1725,5,3
7641,Order_No_19298,User_Id_2533,Bike,1,Personal,17,3,653,10:53:52 AM,11:15:05 AM,11:18:40 AM,9,25.3,-1.2727624,36.7674062,-1.3047026,36.8172033,Rider_Id_116,1371,3,17
7642,Order_No_25357,User_Id_2900,Bike,3,Business,13,1,740,12:20:47 PM,12:22:27 PM,12:26:52 PM,20,17.2,-1.2963097,36.7688221,-1.2198413,36.9054958,Rider_Id_754,2124,1,13
7643,Order_No_9493,User_Id_2523,Bike,3,Business,11,1,582,9:43:00 AM,9:44:13 AM,9:51:12 AM,9,18.1,-1.2551895,36.7822034,-1.2978456,36.7537369,Rider_Id_379,922,1,11
7644,Order_No_20431,User_Id_496,Bike,3,Business,30,4,774,12:54:22 PM,1:02:28 PM,1:28:00 PM,21,23.47820215971162,-1.2571472,36.7950633,-1.191363,36.9219712,Rider_Id_424,3128,4,30
7645,Order_No_14303,User_Id_3471,Bike,2,Personal,23,6,708,11:53:35 AM,12:14:33 PM,12:29:22 PM,6,22.7406957233602,-1.2873639,36.8256076,-1.2745187,36.7876436,Rider_Id_581,953,6,23
7646,Order_No_16017,User_Id_3253,Bike,1,Personal,6,5,602,10:02:28 AM,10:13:20 AM,10:27:09 AM,14,14.8,-1.2238486,36.8566907,-1.2615888,36.7928732,Rider_Id_224,2187,5,6
7647,Order_No_15745,User_Id_3291,Bike,3,Business,21,2,599,10:00:05 AM,10:38:06 AM,11:47:35 AM,22,22.7,-1.335477,36.9308297,-1.2600926,36.8088685,Rider_Id_404,706,2,21
7648,Order_No_14126,User_Id_3521,Bike,3,Business,15,1,642,10:43:05 AM,10:48:59 AM,10:53:56 AM,1,21.839518532261156,-1.2723298,36.8037146,-1.2696908,36.81519,Rider_Id_710,340,1,15
7649,Order_No_23817,User_Id_1856,Bike,3,Business,28,1,566,9:28:16 AM,9:48:58 AM,9:52:22 AM,11,18.0,-1.273009,36.802807,-1.2359565,36.7622728,Rider_Id_103,1045,1,28
7650,Order_No_15485,User_Id_20,Bike,3,Business,5,5,505,8:26:14 AM,8:39:08 AM,8:45:29 AM,14,19.9,-1.2629666,36.8068369,-1.3278522,36.8711134,Rider_Id_99,1860,5,5
7651,Order_No_18236,User_Id_2412,Bike,3,Business,3,4,958,3:59:09 PM,4:15:06 PM,4:16:41 PM,5,26.2,-1.2285835,36.8826468,-1.2156006,36.8916865,Rider_Id_854,787,4,3
7652,Order_No_16131,User_Id_3217,Bike,3,Business,13,3,943,3:44:19 PM,3:46:30 PM,3:57:51 PM,21,23.5,-1.214328,36.7911903,-1.2216291,36.9180415,Rider_Id_101,2838,3,13
7653,Order_No_26337,User_Id_2139,Bike,3,Personal,20,3,1126,6:48:57 PM,7:13:37 PM,7:22:03 PM,9,27.9,-1.2336611,36.806181,-1.1926935,36.7574155,Rider_Id_318,2299,3,20
7654,Order_No_9054,User_Id_2330,Bike,3,Business,20,3,948,3:48:31 PM,4:05:25 PM,4:15:35 PM,10,23.1,-1.2524916,36.8656196,-1.2614329,36.8094365,Rider_Id_851,1152,3,20
7655,Order_No_3814,User_Id_1803,Bike,1,Personal,28,1,755,12:36:56 PM,1:08:23 PM,1:18:19 PM,10,22.6,-1.308126,36.8532641,-1.2673271,36.8064451,Rider_Id_480,2416,1,28
7656,Order_No_21523,User_Id_516,Bike,3,Business,30,2,652,10:54:03 AM,11:08:12 AM,11:11:59 AM,7,22.070727052325253,-1.2551895,36.7822034,-1.2540684,36.8239518,Rider_Id_547,1667,2,30
7657,Order_No_19701,User_Id_3326,Bike,3,Business,19,2,601,10:04:37 AM,10:13:57 AM,10:17:54 AM,9,20.9,-1.2551895,36.7822034,-1.3080696,36.8237191,Rider_Id_531,1300,2,19
7658,Order_No_5573,User_Id_3222,Bike,3,Business,5,3,907,3:11:29 PM,3:41:43 PM,3:43:43 PM,5,25.0,-1.2551895,36.7822034,-1.2731645,36.7900343,Rider_Id_547,2986,3,5
7659,Order_No_22150,User_Id_393,Bike,3,Business,25,5,743,1:28:54 PM,1:39:06 PM,1:46:10 PM,14,23.3,-1.3177547,36.8303703,-1.306378,36.7519845,Rider_Id_432,2353,5,25
7660,Order_No_4444,User_Id_1207,Bike,3,Business,19,1,646,10:46:50 AM,11:04:23 AM,11:28:23 AM,23,24.6,-1.207546,36.7913976,-1.2745321,36.765088,Rider_Id_940,2413,1,19
7661,Order_No_27240,User_Id_2030,Bike,3,Business,14,3,761,12:42:28 PM,12:54:55 PM,1:06:05 PM,5,24.6,-1.304969,36.846623,-1.29658,36.823699,Rider_Id_11,1819,3,14
7662,Order_No_11083,User_Id_2154,Bike,3,Business,15,5,1004,4:44:54 PM,4:54:15 PM,5:01:27 PM,8,27.6,-1.2571472,36.7950633,-1.2765736,36.8513646,Rider_Id_207,1156,5,15
7663,Order_No_22634,User_Id_1195,Bike,3,Business,27,2,704,11:44:57 AM,11:57:43 AM,12:06:05 PM,15,23.8,-1.2991441,36.7528804,-1.3177547,36.8303703,Rider_Id_240,1457,2,27
7664,Order_No_14419,User_Id_265,Bike,3,Business,6,1,922,3:24:05 PM,3:30:11 PM,4:01:50 PM,5,24.585711982789935,-1.3117439,36.8108257,-1.300921,36.828195,Rider_Id_910,1280,1,6
7665,Order_No_24211,User_Id_323,Bike,3,Business,28,4,937,3:37:27 PM,3:45:20 PM,4:06:01 PM,12,24.9774621928215,-1.3207146,36.8305771,-1.3632162,36.9108253,Rider_Id_494,1728,4,28
7666,Order_No_2533,User_Id_704,Bike,1,Business,2,2,943,3:44:16 PM,3:59:18 PM,4:17:27 PM,17,26.1,-1.2584143,36.8048002,-1.2860183,36.8975338,Rider_Id_937,3898,2,2
7667,Order_No_24077,User_Id_3391,Bike,1,Personal,19,5,623,10:24:21 AM,10:36:42 AM,10:41:21 AM,3,25.1,-1.2998789,36.8168963,-1.304214,36.8276533,Rider_Id_698,470,5,19
7668,Order_No_26932,User_Id_1473,Bike,3,Business,14,1,935,3:41:20 PM,3:48:01 PM,3:53:31 PM,16,25.9,-1.3700383,36.9190174,-1.3044458,36.8233667,Rider_Id_442,1753,1,14
7669,Order_No_8909,User_Id_2982,Bike,3,Business,5,5,624,10:24:55 AM,10:31:26 AM,10:52:12 AM,21,24.3,-1.300921,36.828195,-1.2239243,36.710118,Rider_Id_519,3268,5,5
7670,Order_No_20924,User_Id_1693,Bike,3,Business,28,3,941,3:42:00 PM,3:42:26 PM,3:50:01 PM,17,25.025729098310272,-1.338579,36.8963038,-1.2574088,36.799712,Rider_Id_539,2785,3,28
7671,Order_No_24988,User_Id_2154,Bike,3,Business,28,3,718,12:00:23 PM,12:22:14 PM,12:27:54 PM,8,22.76038936715642,-1.2584143,36.8048002,-1.2765736,36.8513646,Rider_Id_674,1355,3,28
7672,Order_No_7334,User_Id_2658,Bike,3,Business,7,5,1048,5:30:25 PM,5:42:07 PM,7:04:18 PM,12,23.1,-1.2694178,36.8126928,-1.28877,36.7403,Rider_Id_303,4420,5,7
7673,Order_No_15609,User_Id_2521,Bike,3,Business,3,6,496,9:03:31 AM,9:06:49 AM,10:32:15 AM,10,23.6,-1.3177547,36.8303703,-1.2574219,36.7927073,Rider_Id_62,1652,6,3
7674,Order_No_4480,User_Id_733,Bike,3,Business,3,1,705,11:45:47 AM,11:52:33 AM,11:55:50 AM,4,21.4,-1.2551895,36.7822034,-1.2638801,36.7715842,Rider_Id_167,568,1,3
7675,Order_No_7343,User_Id_3557,Bike,3,Business,3,3,988,4:29:03 PM,4:48:47 PM,4:56:07 PM,2,27.5,-1.2546732,36.8086796,-1.2695287,36.7981777,Rider_Id_850,8,3,3
7676,Order_No_19633,User_Id_3689,Bike,3,Business,8,4,1080,6:01:05 PM,6:09:22 PM,6:11:15 PM,1,25.8,-1.2584143,36.8048002,-1.2527958,36.8003131,Rider_Id_578,719,4,8
7677,Order_No_3656,User_Id_1422,Bike,1,Business,31,2,865,2:27:06 PM,2:39:55 PM,2:47:00 PM,5,22.1,-1.3094746,36.8326881,-1.2897793,36.8185788,Rider_Id_857,2069,2,31
7678,Order_No_4434,User_Id_3689,Bike,3,Business,4,3,878,2:41:29 PM,3:09:31 PM,3:25:54 PM,12,18.1,-1.2527958,36.8003131,-1.2647206,36.7259313,Rider_Id_844,1416,3,4
7679,Order_No_6790,User_Id_498,Bike,1,Personal,27,1,654,10:54:52 AM,11:03:55 AM,11:08:59 AM,21,24.2,-1.3046965,36.8016456,-1.16697,36.826728,Rider_Id_397,2403,1,27
7680,Order_No_16988,User_Id_2234,Bike,2,Personal,6,3,1060,5:51:24 PM,6:26:41 PM,6:29:04 PM,5,20.0,-1.3199976,36.8369216,-1.3222881,36.8275389,Rider_Id_890,759,3,6
7681,Order_No_24491,User_Id_393,Bike,3,Business,16,3,983,4:26:45 PM,4:26:50 PM,4:28:47 PM,4,27.2,-1.3167113,36.8301563,-1.3004062,36.829741,Rider_Id_576,1013,3,16
7682,Order_No_8344,User_Id_2402,Bike,3,Business,19,2,868,2:32:09 PM,2:59:38 PM,3:02:41 PM,7,29.4,-1.2902539,36.8211322,-1.2975066,36.7689423,Rider_Id_341,2323,2,19
7683,Order_No_16239,User_Id_788,Bike,3,Business,3,4,782,1:03:02 PM,1:16:11 PM,1:22:34 PM,10,23.3,-1.225322,36.80855,-1.2885315,36.8230419,Rider_Id_31,1357,4,3
7684,Order_No_19840,User_Id_393,Bike,3,Business,12,2,925,3:26:07 PM,3:36:19 PM,4:01:30 PM,14,26.9,-1.3167113,36.8301563,-1.306378,36.7519845,Rider_Id_497,3445,2,12
7685,Order_No_25010,User_Id_540,Bike,3,Business,3,1,896,3:46:16 PM,3:53:31 PM,3:57:38 PM,8,23.6,-1.2551895,36.7822034,-1.2862436,36.791017,Rider_Id_523,2205,1,3
7686,Order_No_2750,User_Id_478,Bike,3,Business,8,5,794,1:18:47 PM,1:36:26 PM,1:41:42 PM,5,27.1,-1.2551895,36.7822034,-1.2760915,36.8081029,Rider_Id_932,1835,5,8
7687,Order_No_12368,User_Id_718,Bike,3,Business,7,5,582,9:52:31 AM,10:09:39 AM,10:14:01 AM,8,20.5,-1.2551895,36.7822034,-1.2987976,36.829477,Rider_Id_725,2044,5,7
7688,Order_No_28221,User_Id_1205,Bike,3,Business,26,1,713,11:58:39 AM,12:23:58 PM,12:38:39 PM,9,23.1,-1.2873232,36.7658572,-1.257309,36.8060084,Rider_Id_303,3067,1,26
7689,Order_No_18589,User_Id_391,Bike,3,Business,17,5,726,12:12:05 PM,1:10:34 PM,1:12:12 PM,10,22.866901200044847,-1.2867454,36.8259017,-1.2293754,36.8624324,Rider_Id_362,5823,5,17
7690,Order_No_4488,User_Id_2956,Bike,3,Business,11,4,988,4:29:50 PM,4:33:37 PM,4:47:32 PM,5,26.7,-1.279395,36.825364,-1.2584143,36.8048002,Rider_Id_576,1199,4,11
7691,Order_No_9299,User_Id_2330,Bike,3,Business,7,2,746,12:33:50 PM,12:49:21 PM,12:53:39 PM,4,23.1,-1.2614329,36.8094365,-1.2751225,36.8228392,Rider_Id_519,2059,2,7
7692,Order_No_14314,User_Id_3355,Bike,3,Business,23,4,917,3:21:08 PM,3:35:33 PM,4:29:35 PM,10,20.6,-1.3472066,36.7692638,-1.3052491,36.8223899,Rider_Id_882,1886,4,23
7693,Order_No_10810,User_Id_3211,Bike,3,Personal,22,3,561,9:21:35 AM,9:28:48 AM,9:36:52 AM,14,15.3,-1.2783772,36.8201617,-1.2098918,36.7918529,Rider_Id_414,1633,3,22
7694,Order_No_4120,User_Id_1439,Bike,3,Business,8,2,702,11:43:17 AM,11:57:13 AM,12:01:06 PM,6,23.3,-1.2962487,36.7772971,-1.2962437,36.8196435,Rider_Id_548,1024,2,8
7695,Order_No_27617,User_Id_868,Bike,3,Business,13,1,680,11:26:27 AM,12:18:51 PM,12:28:29 PM,10,22.294754161125184,-1.228911,36.881876,-1.265715,36.823815,Rider_Id_771,1482,1,13
7696,Order_No_24349,User_Id_3647,Bike,3,Business,7,2,787,1:08:14 PM,1:16:00 PM,1:23:30 PM,5,23.3,-1.2795796,36.819062,-1.272639,36.794723,Rider_Id_414,933,2,7
7697,Order_No_14579,User_Id_893,Bike,3,Business,18,5,847,2:07:22 PM,2:17:03 PM,2:18:52 PM,3,26.9,-1.2663194,36.809901,-1.2574088,36.799712,Rider_Id_611,588,5,18
7698,Order_No_586,User_Id_898,Bike,1,Personal,1,6,646,10:46:32 AM,10:57:09 AM,11:46:27 AM,11,18.6,-1.289498,36.818878,-1.3206958,36.8769553,Rider_Id_449,963,6,1
7699,Order_No_3823,User_Id_868,Bike,3,Business,23,5,857,2:19:45 PM,2:29:16 PM,2:41:52 PM,5,26.2,-1.2600926,36.8088685,-1.265715,36.823815,Rider_Id_547,716,5,23
7700,Order_No_12546,User_Id_3641,Bike,3,Business,30,2,525,8:45:55 AM,8:55:54 AM,8:59:09 AM,10,20.86542778565316,-1.2551895,36.7822034,-1.3019689,36.774497,Rider_Id_953,1380,2,30
7701,Order_No_20186,User_Id_3486,Bike,3,Business,5,2,621,10:21:46 AM,10:24:52 AM,10:26:42 AM,16,18.2,-1.2551895,36.7822034,-1.3165542,36.700067,Rider_Id_854,2014,2,5
7702,Order_No_7094,User_Id_1417,Bike,3,Business,28,4,808,1:29:53 PM,1:32:21 PM,1:36:41 PM,6,27.3,-1.2741728,36.7969108,-1.2940511,36.8219302,Rider_Id_88,5115,4,28
7703,Order_No_16293,User_Id_2801,Bike,3,Business,8,5,764,12:45:02 PM,12:55:14 PM,1:01:19 PM,11,23.253304938875566,-1.2595422,36.7871178,-1.307726,36.839117,Rider_Id_942,2262,5,8
7704,Order_No_7057,User_Id_3115,Bike,3,Business,5,5,576,9:37:38 AM,9:52:05 AM,10:02:19 AM,6,17.7,-1.255956,36.772901,-1.2963097,36.7688221,Rider_Id_336,815,5,5
7705,Order_No_12389,User_Id_867,Bike,3,Business,8,1,675,11:15:56 AM,11:16:50 AM,11:46:50 AM,9,27.9,-1.2638185,36.7930057,-1.2991441,36.7528804,Rider_Id_876,1049,1,8
7706,Order_No_18104,User_Id_1316,Bike,1,Business,12,3,740,12:20:30 PM,12:21:19 PM,12:37:54 PM,7,23.4,-1.2551895,36.7822034,-1.2793503,36.8039715,Rider_Id_45,952,3,12
7707,Order_No_373,User_Id_3381,Bike,3,Business,23,5,774,1:10:53 PM,1:18:24 PM,1:27:49 PM,9,24.3,-1.256522,36.7864132,-1.279662,36.814902,Rider_Id_114,1236,5,23
7708,Order_No_9690,User_Id_3194,Bike,3,Business,15,4,720,12:00:22 PM,12:35:46 PM,12:48:09 PM,17,24.3,-1.2859912,36.8756811,-1.2551895,36.7822034,Rider_Id_589,1404,4,15
7709,Order_No_13250,User_Id_1502,Bike,3,Business,6,1,844,2:05:33 PM,2:12:44 PM,2:17:10 PM,6,23.839123479373367,-1.2232123,36.8932547,-1.2475028,36.8774697,Rider_Id_341,790,1,6
7710,Order_No_19964,User_Id_2412,Bike,3,Business,15,6,744,12:31:41 PM,12:51:27 PM,12:52:58 PM,9,22.1,-1.2859912,36.8756811,-1.2285835,36.8826468,Rider_Id_547,3602,6,15
7711,Order_No_24792,User_Id_2700,Bike,3,Business,23,7,1149,7:17:50 PM,7:30:00 PM,7:41:21 PM,8,19.6,-1.3052672,36.7538539,-1.2845835,36.8079121,Rider_Id_565,1010,0,23
7712,Order_No_16241,User_Id_2523,Bike,3,Business,4,4,935,3:35:45 PM,3:43:40 PM,4:04:13 PM,8,24.8,-1.2551895,36.7822034,-1.2821378,36.7740428,Rider_Id_412,1441,4,4
7713,Order_No_11882,User_Id_3147,Bike,3,Business,19,2,575,9:35:26 AM,9:39:11 AM,10:04:49 AM,15,21.371831894400643,-1.2571472,36.7950633,-1.3472066,36.7692638,Rider_Id_770,2150,2,19
7714,Order_No_11948,User_Id_3214,Bike,3,Business,10,5,911,3:13:38 PM,3:25:26 PM,3:27:39 PM,1,24.59881498954757,-1.2899733,36.7908611,-1.289795,36.7957132,Rider_Id_427,558,5,10
7715,Order_No_1088,User_Id_1675,Bike,1,Personal,25,6,797,1:17:22 PM,1:23:09 PM,1:24:23 PM,18,23.74196102975698,-1.282716,36.821009,-1.2121451,36.9044352,Rider_Id_449,1651,6,25
7716,Order_No_3696,User_Id_1487,Bike,1,Personal,1,1,736,1:51:36 PM,1:54:52 PM,2:00:27 PM,3,25.8,-1.2658335,36.8042867,-1.2866012,36.8195691,Rider_Id_857,416,1,1
7717,Order_No_24351,User_Id_2330,Bike,3,Business,7,5,739,12:20:52 PM,12:29:00 PM,12:47:13 PM,14,23.056310436293483,-1.2890715,36.8157588,-1.2199518,36.8032133,Rider_Id_472,198,5,7
7718,Order_No_6412,User_Id_3312,Bike,3,Business,8,2,680,11:22:14 AM,11:30:22 AM,11:35:45 AM,11,23.3,-1.2583017,36.8023526,-1.3108386,36.7555239,Rider_Id_878,1809,2,8
7719,Order_No_15373,User_Id_982,Bike,3,Business,15,5,728,12:09:00 PM,12:10:40 PM,12:29:52 PM,22,25.8,-1.3079421,36.8390989,-1.2517871,36.6795716,Rider_Id_595,2462,5,15
7720,Order_No_10489,User_Id_2360,Bike,3,Business,7,4,751,12:32:14 PM,12:39:45 PM,12:41:58 PM,3,24.4,-1.2584143,36.8048002,-1.2615888,36.7928732,Rider_Id_660,2302,4,7
7721,Order_No_20265,User_Id_868,Bike,3,Business,30,6,773,12:53:27 PM,12:57:15 PM,1:01:15 PM,7,26.7,-1.2628473,36.781805,-1.265715,36.823815,Rider_Id_709,1062,6,30
7722,Order_No_16520,User_Id_1106,Bike,1,Personal,31,2,628,10:29:02 AM,10:42:02 AM,10:45:42 AM,13,18.4,-1.3025043,36.7535329,-1.3529387,36.6642562,Rider_Id_414,2223,2,31
7723,Order_No_20754,User_Id_2344,Bike,3,Business,31,4,706,11:46:44 AM,12:01:59 PM,12:03:25 PM,8,26.3,-1.2551895,36.7822034,-1.2985749,36.8088,Rider_Id_862,836,4,31
7724,Order_No_13426,User_Id_2207,Bike,3,Business,22,5,718,11:58:44 AM,12:07:49 PM,12:14:04 PM,9,22.81682509459672,-1.3107818,36.8477324,-1.2696908,36.81519,Rider_Id_778,2765,5,22
7725,Order_No_28052,User_Id_2423,Bike,3,Business,6,4,597,9:57:57 AM,10:00:51 AM,10:11:14 AM,7,18.7,-1.2571472,36.7950633,-1.3012173,36.8093987,Rider_Id_441,4194,4,6
7726,Order_No_22270,User_Id_3647,Bike,3,Business,4,4,555,9:16:11 AM,9:16:19 AM,9:42:57 AM,12,21.7,-1.272639,36.794723,-1.3178263,36.7141818,Rider_Id_828,2123,4,4
